time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.8200000000000004,11.746770022219494,-3.881847255492534,9.133053381211386,0.8898536663091541,1.5227896789810096,0.0,18.45139114728258,0.9024245299423853,0.3001235575032215,44.73972303479343,-36.77472625714677,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.8400000000000004,12.093990967623872,-3.862996088716347,9.137744848148694,1.7846481457423167,0.7873042211096397,0.0,16.270703393155237,0.9826921476762897,0.16902313622738552,44.73991661833434,-36.77046778991883,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.8600000000000004,12.40194651462267,-3.8272614856703604,9.13567165443845,2.6794464817686716,0.05189519056905123,0.0,14.52485130672464,2.5907681569223486,-0.37634250725182616,44.739831065217906,-36.769661244461,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.8800000000000004,12.69018327453413,-3.7642576784346455,9.103768413163914,3.57424310439535,5.599692618425232,0.0,14.298824684421378,3.709612566649165,-2.813981620201748,44.73977963915619,-36.772930974056614,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.9000000000000005,12.991062213254503,-3.6979794991016717,9.028168406143706,4.469038697656259,4.864247348178843,0.0,15.789069187615977,2.918205366648216,-4.746019081819061,44.739748726868946,-36.778098030228676,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.9200000000000005,13.329409442314088,-3.6430092573184782,8.93031261656703,5.3638336723662725,4.1286982726463,0.0,18.04565371834243,2.578818811671126,-5.039559875848648,44.739730145432716,-36.783174460476545,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.9400000000000005,13.708778232413742,-3.5818949147548858,8.820253022470226,6.258628275337305,3.3930406032589335,0.0,19.891225291623023,3.532615444688125,-5.966399533831738,44.73971897609101,-36.786586152773204,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.9600000000000005,14.113950118900336,-3.5107320870866743,8.676076394979008,0.8702373477020764,2.6573093966078076,0.0,20.625963357036426,3.5836673221330297,-8.451263215290043,44.73971226217396,-36.78760242472257,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.9800000000000005,14.51651969409555,-3.456557421805822,8.49078668628257,1.765031592953699,1.921570983401324,0.0,19.630994162485003,1.833799205952215,-10.07770765435359,44.7397082264224,-36.78238030102287,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.0000000000000004,14.88912140042816,-3.4270385319810437,8.289095689817321,2.6598260371917384,1.1859482840858622,0.0,17.62917647077598,1.1180897765256232,-10.091391992171397,44.7404561697246,-36.77532243944932,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.0200000000000005,15.219487180250956,-3.4009858757230274,8.078378832359569,3.554635205820878,0.4504464195567133,0.0,15.40740151150365,1.4871758492759892,-10.980293753603837,44.74015538858114,-36.77229448309656,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.0400000000000005,15.515391603213581,-3.379923633630813,7.8366286533999965,4.449438329936582,5.9981896388272204,0.0,14.183040784758731,0.6190483599454579,-13.194724142353385,44.739974589900854,-36.775051928599815,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.0600000000000005,15.805287793340922,-3.390439637125843,7.563832283197584,5.344237827640047,5.262694575912601,0.0,14.80657822797533,-1.6706487094484734,-14.084912877887835,44.73986591194597,-36.77850899596276,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.0800000000000005,16.121737553608668,-3.4351160466749717,7.28756469745585,6.239035148012734,4.527129096026389,0.0,16.838397798799168,-2.7969922454644243,-13.541845696285588,44.739800585566286,-36.78157494868377,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.1000000000000005,16.47982733373313,-3.4909518207617074,7.011236076196765,0.8506460720493685,3.791505344095018,0.0,18.970580213647047,-2.7865851632091787,-14.091016429622952,44.73913800742798,-36.785511201293914,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.1200000000000006,16.872198298269613,-3.559350665771361,6.7167996298358235,1.7454296073782682,3.0557986189189013,0.0,20.26651624000093,-4.053299337756164,-15.352628206471168,44.737892872623526,-36.78815651781989,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.1400000000000006,17.277224650750153,-3.6650425545840677,6.413274887228156,2.6401877252558865,2.3200405320271233,0.0,20.236119008053073,-6.5158895435145165,-14.999846054295512,44.738614572211766,-36.78498052518129,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.1600000000000006,17.667023293411773,-3.801495935661156,6.124074659030842,3.534961964159132,1.5843755793710965,0.0,18.743745258108902,-7.129448564194345,-13.920176765435926,44.74058812687801,-36.77665492038653,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.1800000000000006,18.02029022217962,-3.943560005662218,5.8449556110277365,4.4297737299775495,0.8488550482602069,0.0,16.582947618676073,-7.076958435911835,-13.99172803487464,44.740669131287355,-36.771641479085204,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.2000000000000006,18.33222058116438,-4.0995385019176505,5.558349787326784,5.324587186998119,0.11342240768771461,0.0,14.610088279799522,-8.520891189631461,-14.668854335220619,44.74028339867628,-36.77225631111445,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
1.2200000000000006,18.62066604684095,-4.290975104263335,5.276197952815164,6.219392881851679,5.661163261539243,0.0,14.234458287857663,-10.622769044936991,-13.546329115941399,44.74005153649948,-36.773416392345375,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
